"Notes","Residence State","Residence State Code","Year","Year Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate
,"Alaska","02","2024 (provisional)","2024","Diseases of the digestive system","K00-K92",598,733406,81.5
,"Alaska","02","2024 (provisional)","2024","Diseases of the skin and subcutaneous tissue","L00-L98",97,733406,13.2
,"Alaska","02","2024 (provisional)","2024","Diseases of the musculoskeletal system and connective tissue","M00-M99",136,733406,18.5
,"Alaska","02","2024 (provisional)","2024","Diseases of the genitourinary system","N00-N99",443,733406,60.4
,"Alaska","02","2024 (provisional)","2024","Certain conditions originating in the perinatal period","P00-P96",30,733406,4.1
,"Alaska","02","2024 (provisional)","2024","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",45,733406,6.1
,"Alaska","02","2024 (provisional)","2024","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1066,733406,145.3
,"Alaska","02","2024 (provisional)","2024","Injury, poisoning and certain other consequences of external causes","S00-T98",1134,733406,154.6
,"Alaska","02","2024 (provisional)","2024","Codes for special purposes","U00-U99",72,733406,9.8
,"Alaska","02","2024 (provisional)","2024","External causes of morbidity and mortality","V01-Y89",1158,733406,157.9
,"Alaska","02","2025 (provisional and partial)","2025","Certain infectious and parasitic diseases","A00-B99",287,733406,39.1
,"Alaska","02","2025 (provisional and partial)","2025","Neoplasms","C00-D48",839,733406,114.4
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",89,733406,12.1
,"Alaska","02","2025 (provisional and partial)","2025","Endocrine, nutritional and metabolic diseases","E00-E89",721,733406,98.3
,"Alaska","02","2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99",1111,733406,151.5
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98",417,733406,56.9
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99",1786,733406,243.5
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the respiratory system","J00-J98",799,733406,108.9
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the digestive system","K00-K92",386,733406,52.6
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the skin and subcutaneous tissue","L00-L98",43,733406,5.9
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the musculoskeletal system and connective tissue","M00-M99",80,733406,10.9
,"Alaska","02","2025 (provisional and partial)","2025","Diseases of the genitourinary system","N00-N99",311,733406,42.4
,"Alaska","02","2025 (provisional and partial)","2025","Certain conditions originating in the perinatal period","P00-P96",17,733406,Unreliable
,"Alaska","02","2025 (provisional and partial)","2025","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",31,733406,4.2
,"Alaska","02","2025 (provisional and partial)","2025","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",651,733406,88.8
,"Alaska","02","2025 (provisional and partial)","2025","Injury, poisoning and certain other consequences of external causes","S00-T98",571,733406,77.9
,"Alaska","02","2025 (provisional and partial)","2025","Codes for special purposes","U00-U99",18,733406,Unreliable
,"Alaska","02","2025 (provisional and partial)","2025","External causes of morbidity and mortality","V01-Y89",307,733406,41.9
,"Alaska","02","2025 (provisional and partial)","2025","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","999--999",394,733406,53.7
,"Arizona","04","2018","2018","Certain infectious and parasitic diseases","A00-B99",3930,7171646,54.8
,"Arizona","04","2018","2018","Neoplasms","C00-D48",13720,7171646,191.3
,"Arizona","04","2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",1302,7171646,18.2
,"Arizona","04","2018","2018","Endocrine, nutritional and metabolic diseases","E00-E89",9714,7171646,135.5
,"Arizona","04","2018","2018","Mental and behavioural disorders","F01-F99",12950,7171646,180.6
,"Arizona","04","2018","2018","Diseases of the nervous system","G00-G98",7724,7171646,107.7
,"Arizona","04","2018","2018","Diseases of the eye and adnexa","H00-H59",42,7171646,0.6
,"Arizona","04","2018","2018","Diseases of the ear and mastoid process","H60-H95",10,7171646,Unreliable
,"Arizona","04","2018","2018","Diseases of the circulatory system","I00-I99",29917,7171646,417.2
,"Arizona","04","2018","2018","Diseases of the respiratory system","J00-J98",14818,7171646,206.6
,"Arizona","04","2018","2018","Diseases of the digestive system","K00-K92",4716,7171646,65.8
,"Arizona","04","2018","2018","Diseases of the skin and subcutaneous tissue","L00-L98",451,7171646,6.3
,"Arizona","04","2018","2018","Diseases of the musculoskeletal system and connective tissue","M00-M99",1069,7171646,14.9
,"Arizona","04","2018","2018","Diseases of the genitourinary system","N00-N99",4287,7171646,59.8
,"Arizona","04","2018","2018","Pregnancy, childbirth and the puerperium","O00-O99",41,7171646,0.6
,"Arizona","04","2018","2018","Certain conditions originating in the perinatal period","P00-P96",308,7171646,4.3
,"Arizona","04","2018","2018","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",339,7171646,4.7
,"Arizona","04","2018","2018","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",10114,7171646,141.0
,"Arizona","04","2018","2018","Injury, poisoning and certain other consequences of external causes","S00-T98",7225,7171646,100.7
,"Arizona","04","2018","2018","External causes of morbidity and mortality","V01-Y89",7674,7171646,107.0
,"Arizona","04","2019","2019","Certain infectious and parasitic diseases","A00-B99",3630,7278717,49.9
,"Arizona","04","2019","2019","Neoplasms","C00-D48",14115,7278717,193.9
,"Arizona","04","2019","2019","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",1349,7278717,18.5
,"Arizona","04","2019","2019","Endocrine, nutritional and metabolic diseases","E00-E89",10400,7278717,142.9
,"Arizona","04","2019","2019","Mental and behavioural disorders","F01-F99",13070,7278717,179.6
,"Arizona","04","2019","2019","Diseases of the nervous system","G00-G98",8038,7278717,110.4
,"Arizona","04","2019","2019","Diseases of the eye and adnexa","H00-H59",35,7278717,0.5
,"Arizona","04","2019","2019","Diseases of the ear and mastoid process","H60-H95",14,7278717,Unreliable
,"Arizona","04","2019","2019","Diseases of the circulatory system","I00-I99",30158,7278717,414.3
,"Arizona","04","2019","2019","Diseases of the respiratory system","J00-J98",14180,7278717,194.8
,"Arizona","04","2019","2019","Diseases of the digestive system","K00-K92",4815,7278717,66.2
,"Arizona","04","2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98",437,7278717,6.0
,"Arizona","04","2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99",981,7278717,13.5
,"Arizona","04","2019","2019","Diseases of the genitourinary system","N00-N99",4505,7278717,61.9
,"Arizona","04","2019","2019","Pregnancy, childbirth and the puerperium","O00-O99",54,7278717,0.7
,"Arizona","04","2019","2019","Certain conditions originating in the perinatal period","P00-P96",252,7278717,3.5
,"Arizona","04","2019","2019","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",310,7278717,4.3
,"Arizona","04","2019","2019","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",10182,7278717,139.9
,"Arizona","04","2019","2019","Injury, poisoning and certain other consequences of external causes","S00-T98",7611,7278717,104.6
,"Arizona","04","2019","2019","External causes of morbidity and mortality","V01-Y89",8240,7278717,113.2
,"Arizona","04","2020","2020","Certain infectious and parasitic diseases","A00-B99",5051,7421401,68.1
,"Arizona","04","2020","2020","Neoplasms","C00-D48",14879,7421401,200.5
,"Arizona","04","2020","2020","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",1758,7421401,23.7
,"Arizona","04","2020","2020","Endocrine, nutritional and metabolic diseases","E00-E89",14878,7421401,200.5
,"Arizona","04","2020","2020","Mental and behavioural disorders","F01-F99",16268,7421401,219.2
,"Arizona","04","2020","2020","Diseases of the nervous system","G00-G98",10327,7421401,139.2
,"Arizona","04","2020","2020","Diseases of the eye and adnexa","H00-H59",43,7421401,0.6
,"Arizona","04","2020","2020","Diseases of the ear and mastoid process","H60-H95",14,7421401,Unreliable
,"Arizona","04","2020","2020","Diseases of the circulatory system","I00-I99",37471,7421401,504.9
,"Arizona","04","2020","2020","Diseases of the respiratory system","J00-J98",22635,7421401,305.0
,"Arizona","04","2020","2020","Diseases of the digestive system","K00-K92",5780,7421401,77.9
,"Arizona","04","2020","2020","Diseases of the skin and subcutaneous tissue","L00-L98",530,7421401,7.1
,"Arizona","04","2020","2020","Diseases of the musculoskeletal system and connective tissue","M00-M99",1326,7421401,17.9
,"Arizona","04","2020","2020","Diseases of the genitourinary system","N00-N99",6167,7421401,83.1
,"Arizona","04","2020","2020","Pregnancy, childbirth and the puerperium","O00-O99",40,7421401,0.5
,"Arizona","04","2020","2020","Certain conditions originating in the perinatal period","P00-P96",261,7421401,3.5
,"Arizona","04","2020","2020","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",349,7421401,4.7
,"Arizona","04","2020","2020","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",13053,7421401,175.9
,"Arizona","04","2020","2020","Injury, poisoning and certain other consequences of external causes","S00-T98",8739,7421401,117.8
,"Arizona","04","2020","2020","Codes for special purposes","U00-U99",9191,7421401,123.8
,"Arizona","04","2020","2020","External causes of morbidity and mortality","V01-Y89",9429,7421401,127.1
,"Arizona","04","2021","2021","Certain infectious and parasitic diseases","A00-B99",6268,7276316,86.1
,"Arizona","04","2021","2021","Neoplasms","C00-D48",15244,7276316,209.5
,"Arizona","04","2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2139,7276316,29.4
,"Arizona","04","2021","2021","Endocrine, nutritional and metabolic diseases","E00-E89",16569,7276316,227.7
,"Arizona","04","2021","2021","Mental and behavioural disorders","F01-F99",16636,7276316,228.6
,"Arizona","04","2021","2021","Diseases of the nervous system","G00-G98",10013,7276316,137.6
,"Arizona","04","2021","2021","Diseases of the eye and adnexa","H00-H59",60,7276316,0.8
,"Arizona","04","2021","2021","Diseases of the ear and mastoid process","H60-H95",15,7276316,Unreliable
,"Arizona","04","2021","2021","Diseases of the circulatory system","I00-I99",40660,7276316,558.8
,"Arizona","04","2021","2021","Diseases of the respiratory system","J00-J98",26596,7276316,365.5
,"Arizona","04","2021","2021","Diseases of the digestive system","K00-K92",6475,7276316,89.0
,"Arizona","04","2021","2021","Diseases of the skin and subcutaneous tissue","L00-L98",661,7276316,9.1
,"Arizona","04","2021","2021","Diseases of the musculoskeletal system and connective tissue","M00-M99",1466,7276316,20.1
,"Arizona","04","2021","2021","Diseases of the genitourinary system","N00-N99",7118,7276316,97.8
,"Arizona","04","2021","2021","Pregnancy, childbirth and the puerperium","O00-O99",38,7276316,0.5
,"Arizona","04","2021","2021","Certain conditions originating in the perinatal period","P00-P96",298,7276316,4.1
,"Arizona","04","2021","2021","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",372,7276316,5.1
,"Arizona","04","2021","2021","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",13834,7276316,190.1
,"Arizona","04","2021","2021","Injury, poisoning and certain other consequences of external causes","S00-T98",9487,7276316,130.4
,"Arizona","04","2021","2021","Codes for special purposes","U00-U99",13782,7276316,189.4
,"Arizona","04","2021","2021","External causes of morbidity and mortality","V01-Y89",10354,7276316,142.3
,"Arizona","04","2022","2022","Certain infectious and parasitic diseases","A00-B99",5113,7359197,69.5
,"Arizona","04","2022","2022","Neoplasms","C00-D48",15349,7359197,208.6
,"Arizona","04","2022","2022","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2073,7359197,28.2
,"Arizona","04","2022","2022","Endocrine, nutritional and metabolic diseases","E00-E89",14598,7359197,198.4
,"Arizona","04","2022","2022","Mental and behavioural disorders","F01-F99",15789,7359197,214.5
,"Arizona","04","2022","2022","Diseases of the nervous system","G00-G98",10481,7359197,142.4
,"Arizona","04","2022","2022","Diseases of the eye and adnexa","H00-H59",49,7359197,0.7
,"Arizona","04","2022","2022","Diseases of the ear and mastoid process","H60-H95",17,7359197,Unreliable
,"Arizona","04","2022","2022","Diseases of the circulatory system","I00-I99",37639,7359197,511.5
,"Arizona","04","2022","2022","Diseases of the respiratory system","J00-J98",19507,7359197,265.1
,"Arizona","04","2022","2022","Diseases of the digestive system","K00-K92",6017,7359197,81.8
,"Arizona","04","2022","2022","Diseases of the skin and subcutaneous tissue","L00-L98",764,7359197,10.4
,"Arizona","04","2022","2022","Diseases of the musculoskeletal system and connective tissue","M00-M99",1418,7359197,19.3
,"Arizona","04","2022","2022","Diseases of the genitourinary system","N00-N99",6223,7359197,84.6
,"Arizona","04","2022","2022","Pregnancy, childbirth and the puerperium","O00-O99",27,7359197,0.4
