"Notes","Year","Year Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MCD - ICD-10 113 Cause List","MCD - ICD-10 113 Cause List Code",Deaths,Population,Crude Rate
,"2018","2018","Neoplasms","C00-D48","Transport accidents (V01-V99,Y85)","GR113-113",45,327167434,0.0
,"2018","2018","Neoplasms","C00-D48","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114",26,327167434,0.0
,"2018","2018","Neoplasms","C00-D48","Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)","GR113-116",19,327167434,Unreliable
,"2018","2018","Neoplasms","C00-D48","Nontransport accidents (W00-X59,Y86)","GR113-117",3412,327167434,1.0
,"2018","2018","Neoplasms","C00-D48","Falls (W00-W19)","GR113-118",683,327167434,0.2
,"2018","2018","Neoplasms","C00-D48","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121",12,327167434,Unreliable
,"2018","2018","Neoplasms","C00-D48","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122",101,327167434,0.0
,"2018","2018","Neoplasms","C00-D48","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123",2614,327167434,0.8
,"2018","2018","Neoplasms","C00-D48","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124",10,327167434,Unreliable
,"2018","2018","Neoplasms","C00-D48","Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)","GR113-131",12,327167434,Unreliable
,"2018","2018","Neoplasms","C00-D48","Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)","GR113-133",12,327167434,Unreliable
,"2018","2018","Neoplasms","C00-D48","Complications of medical and surgical care (Y40-Y84,Y88)","GR113-135",5840,327167434,1.8
,"2018","2018","Neoplasms","C00-D48","Enterocolitis due to Clostridium difficile (A04.7)","GR113-136",1054,327167434,0.3
,"2018","2018","Neoplasms","C00-D48","Other contributing conditions (O08,S,T)","GR113-137",5098,327167434,1.6
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Certain other intestinal infections (A04,A07-A09)","GR113-003",62,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Septicemia (A40-A41)","GR113-010",1752,327167434,0.5
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Viral hepatitis (B15-B19)","GR113-015",53,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Human immunodeficiency virus (HIV) disease (B20-B24)","GR113-016",16,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1,U09.9)","GR113-018",456,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms (C00-C97)","GR113-019",680,327167434,0.2
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)","GR113-020",10,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of colon, rectum and anus (C18-C21)","GR113-023",53,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of liver and intrahepatic bile ducts (C22)","GR113-024",16,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasm of pancreas (C25)","GR113-025",23,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of trachea, bronchus and lung (C33-C34)","GR113-027",89,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant melanoma of skin (C43)","GR113-028",11,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasm of breast (C50)","GR113-029",50,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasm of prostate (C61)","GR113-033",40,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of kidney and renal pelvis (C64-C65)","GR113-034",14,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasm of bladder (C67)","GR113-035",17,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036",11,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037",245,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hodgkin disease (C81)","GR113-038",10,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Non-Hodgkin lymphoma (C82-C85)","GR113-039",98,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Leukemia (C91-C95)","GR113-040",107,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Multiple myeloma and immunoproliferative neoplasms (C88,C90)","GR113-041",33,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043",113,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)","GR113-044",106,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Anemias (D50-D64)","GR113-045",5696,327167434,1.7
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Diabetes mellitus (E10-E14)","GR113-046",762,327167434,0.2
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Nutritional deficiencies (E40-E64)","GR113-047",196,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Malnutrition (E40-E46)","GR113-048",168,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other nutritional deficiencies (E50-E64)","GR113-049",29,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Parkinson disease (G20-G21)","GR113-051",42,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Alzheimer disease (G30)","GR113-052",70,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Major cardiovascular diseases (I00-I78)","GR113-053",5885,327167434,1.8
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",4985,327167434,1.5
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)","GR113-055",14,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hypertensive heart disease (I11)","GR113-056",47,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hypertensive heart and renal disease (I13)","GR113-057",21,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Ischemic heart diseases (I20-I25)","GR113-058",906,327167434,0.3
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute myocardial infarction (I21-I22)","GR113-059",392,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other acute ischemic heart diseases (I24)","GR113-060",35,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other forms of chronic ischemic heart disease (I20,I25)","GR113-061",530,327167434,0.2
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Atherosclerotic cardiovascular disease, so described (I25.0)","GR113-062",28,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)","GR113-063",503,327167434,0.2
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other heart diseases (I26-I51)","GR113-064",4520,327167434,1.4
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute and subacute endocarditis (I33)","GR113-065",16,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Diseases of pericardium and acute myocarditis (I30-I31,I40)","GR113-066",33,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Heart failure (I50)","GR113-067",1779,327167434,0.5
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",3362,327167434,1.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Essential hypertension and hypertensive renal disease (I10,I12,I15)","GR113-069",1004,327167434,0.3
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Cerebrovascular diseases (I60-I69)","GR113-070",837,327167434,0.3
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Atherosclerosis (I70)","GR113-071",18,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other diseases of circulatory system (I71-I78)","GR113-072",188,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Aortic aneurysm and dissection (I71)","GR113-073",25,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other diseases of arteries, arterioles and capillaries (I72-I78)","GR113-074",164,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other disorders of circulatory system (I80-I99)","GR113-075",395,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Influenza and pneumonia (J09-J18)","GR113-076",1019,327167434,0.3
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Influenza (J09-J11)","GR113-077",39,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Pneumonia (J12-J18)","GR113-078",981,327167434,0.3
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Chronic lower respiratory diseases (J40-J47)","GR113-082",712,327167434,0.2
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Bronchitis, chronic and unspecified (J40-J42)","GR113-083",12,327167434,Unreliable
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Emphysema (J43)","GR113-084",28,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Asthma (J45-J46)","GR113-085",50,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other chronic lower respiratory diseases (J44,J47)","GR113-086",634,327167434,0.2
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Pneumonitis due to solids and liquids (J69)","GR113-088",171,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",2667,327167434,0.8
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Peptic ulcer (K25-K28)","GR113-090",67,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Chronic liver disease and cirrhosis (K70,K73-K74)","GR113-093",232,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Alcoholic liver disease (K70)","GR113-094",66,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other chronic liver disease and cirrhosis (K73-K74)","GR113-095",169,327167434,0.1
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Cholelithiasis and other disorders of gallbladder (K80-K82)","GR113-096",26,327167434,0.0
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","GR113-097",1619,327167434,0.5
,"2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)","GR113-098",25,327167434,0.0
