"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Oklahoma"	"40"	"2002"	"2002"	354	2226600	15.898679601	14.242469239	17.554889964	0.845005287	15.105273374	13.530357316	16.680189433	0.803528601	0.043680785%
	"Oklahoma"	"40"	"2003"	"2003"	359	2238915	16.034552451	14.375860681	17.693244220	0.846271311	15.100660135	13.536477715	16.664842555	0.798052255	0.044297745%
	"Oklahoma"	"40"	"2004"	"2004"	369	2257134	16.348165417	14.680104481	18.016226352	0.851051498	15.423479398	13.847121007	16.999837789	0.804264485	0.045531665%
	"Oklahoma"	"40"	"2005"	"2005"	393	2279591	17.239934708	15.535440959	18.944428457	0.869639668	16.070366873	14.476550714	17.664183032	0.813171510	0.048493075%
	"Oklahoma"	"40"	"2006"	"2006"	387	2317614	16.698207726	15.034525226	18.361890225	0.848817602	15.505068644	13.954385006	17.055752282	0.791165121	0.047752722%
	"Oklahoma"	"40"	"2007"	"2007"	381	2350091	16.212138168	14.584215090	17.840061246	0.830572999	15.138083498	13.610612661	16.665554335	0.779321855	0.047012370%
	"Oklahoma"	"40"	"2008"	"2008"	406	2379513	17.062314852	15.402609454	18.722020249	0.846788468	15.899222406	14.341818692	17.456626121	0.794593732	0.050097171%
	"Oklahoma"	"40"	"2009"	"2009"	429	2415012	17.763886888	16.082895748	19.444878027	0.857648541	16.398877458	14.836607632	17.961147285	0.797076442	0.052935188%
	"Oklahoma"	"40"	"2010"	"2010"	478	2440499	19.586158405	17.830292339	21.342024470	0.895850034	17.820309928	16.211699753	19.428920104	0.820719477	0.058981399%
	"Oklahoma"	"40"	"2011"	"2011"	457	2467263	18.522549076	16.824310407	20.220787744	0.866448300	16.833052767	15.277446611	18.388658922	0.793676610	0.056390166%
	"Oklahoma"	"40"	"2012"	"2012"	463	2485953	18.624648173	16.928148996	20.321147350	0.865560805	17.054232512	15.486381211	18.622083813	0.799924133	0.057130518%
	"Oklahoma"	"40"	"2013"	"2013"	489	2510605	19.477376967	17.751013999	21.203739935	0.880797433	17.327964423	15.775844297	18.880084549	0.791898024	0.060338711%
	"Oklahoma"	"40"	"2014"	"2014"	476	2533049	18.791582792	17.103413653	20.479751931	0.861310785	16.446633446	14.951573138	17.941693754	0.762785871	0.058734615%
	"Oklahoma"	"40"	"2015"	"2015"	493	2560280	19.255706407	17.555928942	20.955483873	0.867233401	16.810843208	15.307563114	18.314123302	0.766979640	0.060832279%
	"Oklahoma"	"40"	"2016"	"2016"	514	2578852	19.931349298	18.208246403	21.654452193	0.879134130	17.329235643	15.811103044	18.847368241	0.774557448	0.063423512%
	"Oklahoma"	"40"	"2017"	"2017"	518	2591703	19.986858062	18.265640694	21.708075430	0.878172127	17.199976362	15.695710892	18.704241832	0.767482383	0.063917081%
	"Oklahoma"	"40"	"2018"	"2018"	541	2606913	20.752514564	19.003762798	22.501266330	0.892220289	17.400879263	15.914792009	18.886966518	0.758207783	0.066755098%
	"Oklahoma"	"40"	"2019"	"2019"	540	2623828	20.580617327	18.844745763	22.316488892	0.885648757	16.959791514	15.510933680	18.408649347	0.739213180	0.066631706%
	"Oklahoma"	"40"	"2020"	"2020"	551	2645289	20.829482147	19.090245232	22.568719063	0.887365773	17.183421526	15.726888324	18.639954729	0.743129185	0.067989018%
"Total"	"Oklahoma"	"40"			9697	53110132	18.258286385	17.894875954	18.621696816	0.185413485	16.472021822	16.142084542	16.801959102	0.168335347	1.196532683%
	"Oregon"	"41"	"1999"	"1999"	380	2227784	17.057308967	15.342266852	18.772351082	0.875021487	16.869425577	15.172142531	18.566708623	0.865960738	0.046888978%
	"Oregon"	"41"	"2000"	"2000"	351	2246989	15.620904241	13.986691157	17.255117325	0.833782186	15.328464572	13.723431425	16.933497719	0.818894463	0.043310609%
	"Oregon"	"41"	"2001"	"2001"	393	2281917	17.222361725	15.519605398	18.925118052	0.868753228	16.910048426	15.235301089	18.584795763	0.854462927	0.048493075%
	"Oregon"	"41"	"2002"	"2002"	404	2317719	17.430931015	15.731177402	19.130684627	0.867221231	17.002876949	15.340813143	18.664940755	0.847991738	0.049850387%
	"Oregon"	"41"	"2003"	"2003"	383	2347772	16.313338774	14.679536337	17.947141211	0.833572672	15.825181439	14.235132195	17.415230684	0.811249615	0.047259154%
	"Oregon"	"41"	"2004"	"2004"	431	2373907	18.155723876	16.441644201	19.869803552	0.874530447	17.301767764	15.661423463	18.942112065	0.836910358	0.053181972%
	"Oregon"	"41"	"2005"	"2005"	429	2414431	17.768161525	16.086765878	19.449557173	0.857854922	16.845743890	15.242941524	18.448546257	0.817756310	0.052935188%
	"Oregon"	"41"	"2006"	"2006"	463	2463702	18.792857253	17.081036092	20.504678414	0.873378144	17.839561385	16.204192930	19.474929839	0.834371660	0.057130518%
	"Oregon"	"41"	"2007"	"2007"	473	2507570	18.862883190	17.162943255	20.562823124	0.867316293	17.671357137	16.065451901	19.277262372	0.819339406	0.058364438%
	"Oregon"	"41"	"2008"	"2008"	475	2546205	18.655214329	16.977532852	20.332895806	0.855959937	17.189294586	15.628197180	18.750391992	0.796478269	0.058611223%
	"Oregon"	"41"	"2009"	"2009"	440	2582795	17.035808107	15.443993548	18.627622666	0.812150285	15.454032066	13.990690559	16.917373573	0.746602810	0.054292501%
	"Oregon"	"41"	"2010"	"2010"	498	2605843	19.110898086	17.432393637	20.789402534	0.856379820	17.498681977	15.939118515	19.058245439	0.795695644	0.061449240%
	"Oregon"	"41"	"2011"	"2011"	505	2643549	19.103107224	17.436956080	20.769258368	0.850077114	16.976600358	15.470694859	18.482505857	0.768319132	0.062312984%
	"Oregon"	"41"	"2012"	"2012"	519	2673725	19.411121189	17.741096031	21.081146346	0.852053652	17.169693641	15.663952507	18.675434774	0.768235272	0.064040473%
	"Oregon"	"41"	"2013"	"2013"	464	2705032	17.153216672	15.592433210	18.714000133	0.796318093	14.881562212	13.499579416	16.263545008	0.705093263	0.057253910%
	"Oregon"	"41"	"2014"	"2014"	569	2747338	20.710957298	19.009190244	22.412724351	0.868248497	17.838377009	16.342895668	19.333858350	0.763000684	0.070210075%
	"Oregon"	"41"	"2015"	"2015"	638	2802337	22.766712212	21.000080387	24.533344037	0.901342768	19.226864000	17.704886858	20.748841143	0.776518950	0.078724126%
	"Oregon"	"41"	"2016"	"2016"	596	2859160	20.845283230	19.171725331	22.518841129	0.853856071	17.619954139	16.174554834	19.065353444	0.737448625	0.073541660%
	"Oregon"	"41"	"2017"	"2017"	640	2906075	22.022831482	20.316594936	23.729068028	0.870528850	18.782489276	17.297214062	20.267764489	0.757793476	0.078970910%
	"Oregon"	"41"	"2018"	"2018"	619	2952102	20.968110180	19.316262352	22.619958009	0.842779505	17.368423022	15.973427158	18.763418885	0.711732583	0.076379677%
	"Oregon"	"41"	"2019"	"2019"	607	2988153	20.313551548	18.697528367	21.929574730	0.824501623	16.561770569	15.221068672	17.902472467	0.684031581	0.074898973%
	"Oregon"	"41"	"2020"	"2020"	627	3020536	20.757905219	19.133083089	22.382727350	0.828990883	16.892537055	15.547153249	18.237920862	0.686420310	0.077366814%
"Total"	"Oregon"	"41"			10904	57214641	19.058058933	18.700340091	19.415777774	0.182509613	17.065246944	16.742613158	17.387880729	0.164609074	1.345466885%
	"Pennsylvania"	"42"	"1999"	"1999"	1576	8247805	19.108114219	18.164714390	20.051514049	0.481326444	16.818181031	15.984287532	17.652074529	0.425455867	0.194465867%
	"Pennsylvania"	"42"	"2000"	"2000"	1588	8264384	19.214983234	18.269898317	20.160068151	0.482186182	16.765944422	15.938152147	17.593736698	0.422342998	0.195946571%
	"Pennsylvania"	"42"	"2001"	"2001"	1574	8271911	19.028251150	18.088197625	19.968304675	0.479619145	16.548151034	15.727991177	17.368310890	0.418448906	0.194219083%
	"Pennsylvania"	"42"	"2002"	"2002"	1608	8295745	19.383430903	18.436008392	20.330853415	0.483378832	16.645908637	15.829896344	17.461920930	0.416332802	0.198414412%
	"Pennsylvania"	"42"	"2003"	"2003"	1629	8330919	19.553665088	18.604102268	20.503227908	0.484470827	16.838222340	16.017556548	17.658888131	0.418707036	0.201005645%
	"Pennsylvania"	"42"	"2004"	"2004"	1723	8364350	20.599329296	19.626657075	21.572001517	0.496261337	17.602212744	16.767780110	18.436645377	0.425730936	0.212604498%
	"Pennsylvania"	"42"	"2005"	"2005"	1724	8406531	20.507864659	19.539792159	21.475937159	0.493914541	17.477584662	16.648749552	18.306419773	0.422875056	0.212727890%
	"Pennsylvania"	"42"	"2006"	"2006"	1830	8459604	21.632218246	20.641086054	22.623350438	0.505679690	18.382176739	17.535199207	19.229154270	0.432131393	0.225807447%
	"Pennsylvania"	"42"	"2007"	"2007"	1811	8509745	21.281483758	20.301319752	22.261647764	0.500083677	18.030209544	17.194550999	18.865868090	0.426356401	0.223462998%
	"Pennsylvania"	"42"	"2008"	"2008"	1783	8559404	20.830889627	19.863974806	21.797804449	0.493323889	17.545029535	16.725585500	18.364473571	0.418083692	0.220008020%
	"Pennsylvania"	"42"	"2009"	"2009"	1787	8609516	20.756102898	19.793738363	21.718467433	0.491002314	17.449897841	16.635020465	18.264775217	0.415753763	0.220501589%
	"Pennsylvania"	"42"	"2010"	"2010"	1890	8648843	21.852633930	20.867423593	22.837844267	0.502658335	18.093760069	17.270143843	18.917376295	0.420212360	0.233210970%
	"Pennsylvania"	"42"	"2011"	"2011"	1943	8715337	22.294031774	21.302724514	23.285339034	0.505769010	18.304781419	17.481449875	19.128112963	0.420067114	0.239750748%
	"Pennsylvania"	"42"	"2012"	"2012"	1947	8760382	22.225058222	21.237833544	23.212282900	0.503686060	18.076850296	17.263730536	18.889970056	0.414857020	0.240244316%
	"Pennsylvania"	"42"	"2013"	"2013"	1868	8813592	21.194536802	20.233385928	22.155687676	0.490383099	17.190685502	16.400083030	17.981287973	0.403368608	0.230496345%
	"Pennsylvania"	"42"	"2014"	"2014"	2046	8859907	23.092793186	22.092148893	24.093437479	0.510532803	18.572167372	17.753805484	19.390529260	0.417531575	0.252460129%
	"Pennsylvania"	"42"	"2015"	"2015"	2094	8907696	23.507762277	22.500879243	24.514645310	0.513715834	18.778606394	17.960744103	19.596468685	0.417276679	0.258382947%
	"Pennsylvania"	"42"	"2016"	"2016"	2141	8921824	23.997335074	22.980827186	25.013842963	0.518626474	18.937588317	18.120882234	19.754294400	0.416686777	0.264182373%
	"Pennsylvania"	"42"	"2017"	"2017"	2202	8964643	24.563164423	23.537201350	25.589127495	0.523450547	19.108645484	18.296100119	19.921190850	0.414563962	0.271709288%
	"Pennsylvania"	"42"	"2018"	"2018"	2171	8997867	24.127940544	23.112986418	25.142894671	0.517833738	18.672357294	17.872119881	19.472594709	0.408284395	0.267884135%
	"Pennsylvania"	"42"	"2019"	"2019"	2124	9025217	23.534060178	22.533194781	24.534925576	0.510645611	18.090071027	17.305383375	18.874758679	0.400350843	0.262084709%
	"Pennsylvania"	"42"	"2020"	"2020"	2196	9040207	24.291479166	23.275478801	25.307479532	0.518367534	18.414303160	17.628773884	19.199832437	0.400780243	0.270968936%
"Total"	"Pennsylvania"	"42"			41255	189975429	21.715966226	21.506411754	21.925520698	0.106915547	17.859645597	17.686252676	18.033038517	0.088465776	5.090538915%
	"Rhode Island"	"44"	"1999"	"1999"	128	690314	18.542286554	15.329999296	21.754573811	1.638922070	16.908123680	13.964054957	19.852192403	1.502075879	0.015794182%
	"Rhode Island"	"44"	"2000"	"2000"	142	693890	20.464338728	17.098373580	23.830303876	1.717329157	18.731129876	15.633382245	21.828877507	1.580483485	0.017521671%
	"Rhode Island"	"44"	"2001"	"2001"	145	698856	20.748194192	17.371028456	24.125359927	1.723043743	18.658628018	15.604833221	21.712422815	1.558058570	0.017891847%
